section,gender,type,count
131210009,M,worker_1st_sector,0.0
131210009,M,worker_2nd_sector,17.0
131210009,M,worker_3rd_sector,161.0
131210009,M,autonomous_or_employer,29.0
131210009,M,students_age_10_14,9.0
131210009,M,students_age_15_19,9.0
131210009,M,students_age_20_24,16.0
131210009,M,housestay,24.0
131210009,M,reformed,127.0
131210009,M,children_under_10,24.0
131210009,M,undemployed,58.0
131210009,H,worker_1st_sector,0.0
131210009,H,worker_2nd_sector,33.0
131210009,H,worker_3rd_sector,144.0
131210009,H,autonomous_or_employer,29.0
131210009,H,students_age_10_14,6.0
131210009,H,students_age_15_19,4.0
131210009,H,students_age_20_24,6.0
131210009,H,housestay,1.0
131210009,H,reformed,91.0
131210009,H,children_under_10,33.0
131210009,H,undemployed,61.0
131210045,M,worker_1st_sector,1.0
131210045,M,worker_2nd_sector,22.0
131210045,M,worker_3rd_sector,221.0
131210045,M,autonomous_or_employer,13.0
131210045,M,students_age_10_14,10.0
131210045,M,students_age_15_19,7.0
131210045,M,students_age_20_24,14.0
131210045,M,housestay,17.0
131210045,M,reformed,51.0
131210045,M,children_under_10,47.0
131210045,M,undemployed,43.0
131210045,H,worker_1st_sector,1.0
131210045,H,worker_2nd_sector,38.0
131210045,H,worker_3rd_sector,187.0
131210045,H,autonomous_or_employer,16.0
131210045,H,students_age_10_14,11.0
131210045,H,students_age_15_19,12.0
131210045,H,students_age_20_24,18.0
131210045,H,housestay,3.0
131210045,H,reformed,32.0
131210045,H,children_under_10,40.0
131210045,H,undemployed,41.0
131210044,M,worker_1st_sector,1.0
131210044,M,worker_2nd_sector,14.0
131210044,M,worker_3rd_sector,190.0
131210044,M,autonomous_or_employer,13.0
131210044,M,students_age_10_14,10.0
131210044,M,students_age_15_19,14.0
131210044,M,students_age_20_24,18.0
131210044,M,housestay,18.0
131210044,M,reformed,157.0
131210044,M,children_under_10,25.0
131210044,M,undemployed,40.0
131210044,H,worker_1st_sector,2.0
131210044,H,worker_2nd_sector,33.0
131210044,H,worker_3rd_sector,185.0
131210044,H,autonomous_or_employer,14.0
131210044,H,students_age_10_14,9.0
131210044,H,students_age_15_19,9.0
131210044,H,students_age_20_24,16.0
131210044,H,housestay,2.0
131210044,H,reformed,106.0
131210044,H,children_under_10,28.0
131210044,H,undemployed,35.0
131203004,M,worker_1st_sector,0.0
131203004,M,worker_2nd_sector,7.0
131203004,M,worker_3rd_sector,83.0
131203004,M,autonomous_or_employer,25.0
131203004,M,students_age_10_14,1.0
131203004,M,students_age_15_19,1.0
131203004,M,students_age_20_24,3.0
131203004,M,housestay,4.0
131203004,M,reformed,93.0
131203004,M,children_under_10,21.0
131203004,M,undemployed,37.0
131203004,H,worker_1st_sector,1.0
131203004,H,worker_2nd_sector,24.0
131203004,H,worker_3rd_sector,72.0
131203004,H,autonomous_or_employer,26.0
131203004,H,students_age_10_14,3.0
131203004,H,students_age_15_19,4.0
131203004,H,students_age_20_24,8.0
131203004,H,housestay,1.0
131203004,H,reformed,56.0
131203004,H,children_under_10,19.0
131203004,H,undemployed,54.0
131216005,M,worker_1st_sector,1.0
131216005,M,worker_2nd_sector,13.0
131216005,M,worker_3rd_sector,179.0
131216005,M,autonomous_or_employer,31.0
131216005,M,students_age_10_14,11.0
131216005,M,students_age_15_19,18.0
131216005,M,students_age_20_24,13.0
131216005,M,housestay,33.0
131216005,M,reformed,202.0
131216005,M,children_under_10,46.0
131216005,M,undemployed,79.0
131216005,H,worker_1st_sector,3.0
131216005,H,worker_2nd_sector,49.0
131216005,H,worker_3rd_sector,147.0
131216005,H,autonomous_or_employer,33.0
131216005,H,students_age_10_14,10.0
131216005,H,students_age_15_19,15.0
131216005,H,students_age_20_24,13.0
131216005,H,housestay,4.0
131216005,H,reformed,141.0
131216005,H,children_under_10,46.0
131216005,H,undemployed,68.0
131210002,M,worker_1st_sector,1.0
131210002,M,worker_2nd_sector,16.0
131210002,M,worker_3rd_sector,208.0
131210002,M,autonomous_or_employer,12.0
131210002,M,students_age_10_14,11.0
131210002,M,students_age_15_19,13.0
131210002,M,students_age_20_24,18.0
131210002,M,housestay,21.0
131210002,M,reformed,152.0
131210002,M,children_under_10,30.0
131210002,M,undemployed,59.0
131210002,H,worker_1st_sector,1.0
131210002,H,worker_2nd_sector,39.0
131210002,H,worker_3rd_sector,159.0
131210002,H,autonomous_or_employer,13.0
131210002,H,students_age_10_14,9.0
131210002,H,students_age_15_19,13.0
131210002,H,students_age_20_24,16.0
131210002,H,housestay,5.0
131210002,H,reformed,108.0
131210002,H,children_under_10,40.0
131210002,H,undemployed,42.0
131211013,M,worker_1st_sector,1.0
131211013,M,worker_2nd_sector,15.0
131211013,M,worker_3rd_sector,212.0
131211013,M,autonomous_or_employer,23.0
131211013,M,students_age_10_14,7.0
131211013,M,students_age_15_19,12.0
131211013,M,students_age_20_24,12.0
131211013,M,housestay,21.0
131211013,M,reformed,144.0
131211013,M,children_under_10,31.0
131211013,M,undemployed,42.0
131211013,H,worker_1st_sector,0.0
131211013,H,worker_2nd_sector,32.0
131211013,H,worker_3rd_sector,166.0
131211013,H,autonomous_or_employer,23.0
131211013,H,students_age_10_14,8.0
131211013,H,students_age_15_19,10.0
131211013,H,students_age_20_24,13.0
131211013,H,housestay,0.0
131211013,H,reformed,108.0
131211013,H,children_under_10,31.0
131211013,H,undemployed,41.0
131211032,M,worker_1st_sector,0.0
131211032,M,worker_2nd_sector,23.0
131211032,M,worker_3rd_sector,281.0
131211032,M,autonomous_or_employer,24.0
131211032,M,students_age_10_14,16.0
131211032,M,students_age_15_19,14.0
131211032,M,students_age_20_24,11.0
131211032,M,housestay,27.0
131211032,M,reformed,186.0
131211032,M,children_under_10,55.0
131211032,M,undemployed,75.0
131211032,H,worker_1st_sector,1.0
131211032,H,worker_2nd_sector,51.0
131211032,H,worker_3rd_sector,222.0
131211032,H,autonomous_or_employer,29.0
131211032,H,students_age_10_14,14.0
131211032,H,students_age_15_19,11.0
131211032,H,students_age_20_24,14.0
131211032,H,housestay,4.0
131211032,H,reformed,112.0
131211032,H,children_under_10,74.0
131211032,H,undemployed,76.0
131216015,M,worker_1st_sector,0.0
131216015,M,worker_2nd_sector,21.0
131216015,M,worker_3rd_sector,158.0
131216015,M,autonomous_or_employer,17.0
131216015,M,students_age_10_14,11.0
131216015,M,students_age_15_19,14.0
131216015,M,students_age_20_24,16.0
131216015,M,housestay,33.0
131216015,M,reformed,155.0
131216015,M,children_under_10,37.0
131216015,M,undemployed,59.0
131216015,H,worker_1st_sector,5.0
131216015,H,worker_2nd_sector,34.0
131216015,H,worker_3rd_sector,161.0
131216015,H,autonomous_or_employer,17.0
131216015,H,students_age_10_14,8.0
131216015,H,students_age_15_19,21.0
131216015,H,students_age_20_24,15.0
131216015,H,housestay,2.0
131216015,H,reformed,101.0
131216015,H,children_under_10,40.0
131216015,H,undemployed,34.0
131216022,M,worker_1st_sector,1.0
131216022,M,worker_2nd_sector,10.0
131216022,M,worker_3rd_sector,209.0
131216022,M,autonomous_or_employer,23.0
131216022,M,students_age_10_14,13.0
131216022,M,students_age_15_19,14.0
131216022,M,students_age_20_24,14.0
131216022,M,housestay,25.0
131216022,M,reformed,160.0
131216022,M,children_under_10,57.0
131216022,M,undemployed,84.0
131216022,H,worker_1st_sector,3.0
131216022,H,worker_2nd_sector,53.0
131216022,H,worker_3rd_sector,185.0
131216022,H,autonomous_or_employer,20.0
131216022,H,students_age_10_14,13.0
131216022,H,students_age_15_19,20.0
131216022,H,students_age_20_24,18.0
131216022,H,housestay,3.0
131216022,H,reformed,105.0
131216022,H,children_under_10,44.0
131216022,H,undemployed,60.0
131216011,M,worker_1st_sector,3.0
131216011,M,worker_2nd_sector,20.0
131216011,M,worker_3rd_sector,203.0
131216011,M,autonomous_or_employer,10.0
131216011,M,students_age_10_14,19.0
131216011,M,students_age_15_19,12.0
131216011,M,students_age_20_24,15.0
131216011,M,housestay,34.0
131216011,M,reformed,140.0
131216011,M,children_under_10,49.0
131216011,M,undemployed,71.0
131216011,H,worker_1st_sector,1.0
131216011,H,worker_2nd_sector,50.0
131216011,H,worker_3rd_sector,178.0
131216011,H,autonomous_or_employer,7.0
131216011,H,students_age_10_14,20.0
131216011,H,students_age_15_19,17.0
131216011,H,students_age_20_24,22.0
131216011,H,housestay,0.0
131216011,H,reformed,82.0
131216011,H,children_under_10,47.0
131216011,H,undemployed,57.0
131202011,M,worker_1st_sector,1.0
131202011,M,worker_2nd_sector,17.0
131202011,M,worker_3rd_sector,172.0
131202011,M,autonomous_or_employer,20.0
131202011,M,students_age_10_14,9.0
131202011,M,students_age_15_19,12.0
131202011,M,students_age_20_24,12.0
131202011,M,housestay,17.0
131202011,M,reformed,135.0
131202011,M,children_under_10,25.0
131202011,M,undemployed,61.0
131202011,H,worker_1st_sector,0.0
131202011,H,worker_2nd_sector,15.0
131202011,H,worker_3rd_sector,180.0
131202011,H,autonomous_or_employer,12.0
131202011,H,students_age_10_14,6.0
131202011,H,students_age_15_19,5.0
131202011,H,students_age_20_24,10.0
131202011,H,housestay,2.0
131202011,H,reformed,78.0
131202011,H,children_under_10,36.0
131202011,H,undemployed,33.0
131210016,M,worker_1st_sector,1.0
131210016,M,worker_2nd_sector,15.0
131210016,M,worker_3rd_sector,165.0
131210016,M,autonomous_or_employer,15.0
131210016,M,students_age_10_14,6.0
131210016,M,students_age_15_19,8.0
131210016,M,students_age_20_24,6.0
131210016,M,housestay,14.0
131210016,M,reformed,143.0
131210016,M,children_under_10,29.0
131210016,M,undemployed,38.0
131210016,H,worker_1st_sector,1.0
131210016,H,worker_2nd_sector,24.0
131210016,H,worker_3rd_sector,121.0
131210016,H,autonomous_or_employer,21.0
131210016,H,students_age_10_14,7.0
131210016,H,students_age_15_19,8.0
131210016,H,students_age_20_24,11.0
131210016,H,housestay,3.0
131210016,H,reformed,87.0
131210016,H,children_under_10,27.0
131210016,H,undemployed,42.0
131210031,M,worker_1st_sector,0.0
131210031,M,worker_2nd_sector,12.0
131210031,M,worker_3rd_sector,130.0
131210031,M,autonomous_or_employer,6.0
131210031,M,students_age_10_14,3.0
131210031,M,students_age_15_19,2.0
131210031,M,students_age_20_24,18.0
131210031,M,housestay,0.0
131210031,M,reformed,32.0
131210031,M,children_under_10,12.0
131210031,M,undemployed,12.0
131210031,H,worker_1st_sector,0.0
131210031,H,worker_2nd_sector,16.0
131210031,H,worker_3rd_sector,94.0
131210031,H,autonomous_or_employer,7.0
131210031,H,students_age_10_14,1.0
131210031,H,students_age_15_19,4.0
131210031,H,students_age_20_24,7.0
131210031,H,housestay,2.0
131210031,H,reformed,22.0
131210031,H,children_under_10,12.0
131210031,H,undemployed,19.0
131210046,M,worker_1st_sector,1.0
131210046,M,worker_2nd_sector,12.0
131210046,M,worker_3rd_sector,158.0
131210046,M,autonomous_or_employer,31.0
131210046,M,students_age_10_14,9.0
131210046,M,students_age_15_19,9.0
131210046,M,students_age_20_24,17.0
131210046,M,housestay,18.0
131210046,M,reformed,153.0
131210046,M,children_under_10,22.0
131210046,M,undemployed,68.0
131210046,H,worker_1st_sector,0.0
131210046,H,worker_2nd_sector,42.0
131210046,H,worker_3rd_sector,119.0
131210046,H,autonomous_or_employer,36.0
131210046,H,students_age_10_14,10.0
131210046,H,students_age_15_19,14.0
131210046,H,students_age_20_24,16.0
131210046,H,housestay,0.0
131210046,H,reformed,88.0
131210046,H,children_under_10,34.0
131210046,H,undemployed,63.0
131202015,M,worker_1st_sector,0.0
131202015,M,worker_2nd_sector,12.0
131202015,M,worker_3rd_sector,143.0
131202015,M,autonomous_or_employer,17.0
131202015,M,students_age_10_14,5.0
131202015,M,students_age_15_19,4.0
131202015,M,students_age_20_24,5.0
131202015,M,housestay,11.0
131202015,M,reformed,171.0
131202015,M,children_under_10,18.0
131202015,M,undemployed,56.0
131202015,H,worker_1st_sector,2.0
131202015,H,worker_2nd_sector,23.0
131202015,H,worker_3rd_sector,149.0
131202015,H,autonomous_or_employer,15.0
131202015,H,students_age_10_14,4.0
131202015,H,students_age_15_19,5.0
131202015,H,students_age_20_24,10.0
131202015,H,housestay,0.0
131202015,H,reformed,69.0
131202015,H,children_under_10,20.0
131202015,H,undemployed,40.0
131217051,M,worker_1st_sector,0.0
131217051,M,worker_2nd_sector,4.0
131217051,M,worker_3rd_sector,68.0
131217051,M,autonomous_or_employer,31.0
131217051,M,students_age_10_14,6.0
131217051,M,students_age_15_19,6.0
131217051,M,students_age_20_24,8.0
131217051,M,housestay,14.0
131217051,M,reformed,81.0
131217051,M,children_under_10,17.0
131217051,M,undemployed,59.0
131217051,H,worker_1st_sector,0.0
131217051,H,worker_2nd_sector,20.0
131217051,H,worker_3rd_sector,82.0
131217051,H,autonomous_or_employer,31.0
131217051,H,students_age_10_14,3.0
131217051,H,students_age_15_19,8.0
131217051,H,students_age_20_24,9.0
131217051,H,housestay,0.0
131217051,H,reformed,52.0
131217051,H,children_under_10,15.0
131217051,H,undemployed,32.0
131217052,M,worker_1st_sector,0.0
131217052,M,worker_2nd_sector,8.0
131217052,M,worker_3rd_sector,82.0
131217052,M,autonomous_or_employer,27.0
131217052,M,students_age_10_14,2.0
131217052,M,students_age_15_19,4.0
131217052,M,students_age_20_24,5.0
131217052,M,housestay,10.0
131217052,M,reformed,137.0
131217052,M,children_under_10,11.0
131217052,M,undemployed,55.0
131217052,H,worker_1st_sector,3.0
131217052,H,worker_2nd_sector,22.0
131217052,H,worker_3rd_sector,66.0
131217052,H,autonomous_or_employer,23.0
131217052,H,students_age_10_14,3.0
131217052,H,students_age_15_19,5.0
131217052,H,students_age_20_24,7.0
131217052,H,housestay,3.0
131217052,H,reformed,90.0
131217052,H,children_under_10,14.0
131217052,H,undemployed,58.0
131202010,M,worker_1st_sector,0.0
131202010,M,worker_2nd_sector,11.0
131202010,M,worker_3rd_sector,207.0
131202010,M,autonomous_or_employer,22.0
131202010,M,students_age_10_14,15.0
131202010,M,students_age_15_19,9.0
131202010,M,students_age_20_24,11.0
131202010,M,housestay,22.0
131202010,M,reformed,144.0
131202010,M,children_under_10,28.0
131202010,M,undemployed,64.0
131202010,H,worker_1st_sector,0.0
131202010,H,worker_2nd_sector,46.0
131202010,H,worker_3rd_sector,173.0
131202010,H,autonomous_or_employer,18.0
131202010,H,students_age_10_14,9.0
131202010,H,students_age_15_19,10.0
131202010,H,students_age_20_24,10.0
131202010,H,housestay,2.0
131202010,H,reformed,88.0
131202010,H,children_under_10,26.0
131202010,H,undemployed,50.0
131202017,M,worker_1st_sector,0.0
131202017,M,worker_2nd_sector,7.0
131202017,M,worker_3rd_sector,139.0
131202017,M,autonomous_or_employer,34.0
131202017,M,students_age_10_14,3.0
131202017,M,students_age_15_19,5.0
131202017,M,students_age_20_24,9.0
131202017,M,housestay,16.0
131202017,M,reformed,108.0
131202017,M,children_under_10,21.0
131202017,M,undemployed,43.0
131202017,H,worker_1st_sector,0.0
131202017,H,worker_2nd_sector,24.0
131202017,H,worker_3rd_sector,125.0
131202017,H,autonomous_or_employer,19.0
131202017,H,students_age_10_14,9.0
131202017,H,students_age_15_19,6.0
131202017,H,students_age_20_24,10.0
131202017,H,housestay,2.0
131202017,H,reformed,69.0
131202017,H,children_under_10,26.0
131202017,H,undemployed,53.0
131202013,M,worker_1st_sector,0.0
131202013,M,worker_2nd_sector,11.0
131202013,M,worker_3rd_sector,138.0
131202013,M,autonomous_or_employer,39.0
131202013,M,students_age_10_14,5.0
131202013,M,students_age_15_19,7.0
131202013,M,students_age_20_24,9.0
131202013,M,housestay,19.0
131202013,M,reformed,198.0
131202013,M,children_under_10,17.0
131202013,M,undemployed,53.0
131202013,H,worker_1st_sector,1.0
131202013,H,worker_2nd_sector,28.0
131202013,H,worker_3rd_sector,102.0
131202013,H,autonomous_or_employer,34.0
131202013,H,students_age_10_14,8.0
131202013,H,students_age_15_19,8.0
131202013,H,students_age_20_24,8.0
131202013,H,housestay,4.0
131202013,H,reformed,143.0
131202013,H,children_under_10,36.0
131202013,H,undemployed,74.0
131217003,M,worker_1st_sector,0.0
131217003,M,worker_2nd_sector,15.0
131217003,M,worker_3rd_sector,121.0
131217003,M,autonomous_or_employer,21.0
131217003,M,students_age_10_14,2.0
131217003,M,students_age_15_19,2.0
131217003,M,students_age_20_24,13.0
131217003,M,housestay,10.0
131217003,M,reformed,86.0
131217003,M,children_under_10,13.0
131217003,M,undemployed,27.0
131217003,H,worker_1st_sector,0.0
131217003,H,worker_2nd_sector,25.0
131217003,H,worker_3rd_sector,97.0
131217003,H,autonomous_or_employer,17.0
131217003,H,students_age_10_14,2.0
131217003,H,students_age_15_19,2.0
131217003,H,students_age_20_24,4.0
131217003,H,housestay,1.0
131217003,H,reformed,46.0
131217003,H,children_under_10,9.0
131217003,H,undemployed,31.0
131217019,M,worker_1st_sector,0.0
131217019,M,worker_2nd_sector,7.0
131217019,M,worker_3rd_sector,137.0
131217019,M,autonomous_or_employer,25.0
131217019,M,students_age_10_14,4.0
131217019,M,students_age_15_19,4.0
131217019,M,students_age_20_24,10.0
131217019,M,housestay,7.0
131217019,M,reformed,112.0
131217019,M,children_under_10,14.0
131217019,M,undemployed,37.0
131217019,H,worker_1st_sector,0.0
131217019,H,worker_2nd_sector,31.0
131217019,H,worker_3rd_sector,133.0
131217019,H,autonomous_or_employer,18.0
131217019,H,students_age_10_14,3.0
131217019,H,students_age_15_19,4.0
131217019,H,students_age_20_24,9.0
131217019,H,housestay,0.0
131217019,H,reformed,50.0
131217019,H,children_under_10,28.0
131217019,H,undemployed,52.0
131217039,M,worker_1st_sector,0.0
131217039,M,worker_2nd_sector,5.0
131217039,M,worker_3rd_sector,96.0
131217039,M,autonomous_or_employer,15.0
131217039,M,students_age_10_14,4.0
131217039,M,students_age_15_19,11.0
131217039,M,students_age_20_24,10.0
131217039,M,housestay,14.0
131217039,M,reformed,76.0
131217039,M,children_under_10,21.0
131217039,M,undemployed,46.0
131217039,H,worker_1st_sector,2.0
131217039,H,worker_2nd_sector,29.0
131217039,H,worker_3rd_sector,74.0
131217039,H,autonomous_or_employer,21.0
131217039,H,students_age_10_14,3.0
131217039,H,students_age_15_19,4.0
131217039,H,students_age_20_24,7.0
131217039,H,housestay,0.0
131217039,H,reformed,42.0
131217039,H,children_under_10,18.0
131217039,H,undemployed,30.0
131210007,M,worker_1st_sector,0.0
131210007,M,worker_2nd_sector,21.0
131210007,M,worker_3rd_sector,207.0
131210007,M,autonomous_or_employer,32.0
131210007,M,students_age_10_14,7.0
131210007,M,students_age_15_19,9.0
131210007,M,students_age_20_24,17.0
131210007,M,housestay,6.0
131210007,M,reformed,80.0
131210007,M,children_under_10,37.0
131210007,M,undemployed,45.0
131210007,H,worker_1st_sector,1.0
131210007,H,worker_2nd_sector,35.0
131210007,H,worker_3rd_sector,161.0
131210007,H,autonomous_or_employer,22.0
131210007,H,students_age_10_14,9.0
131210007,H,students_age_15_19,10.0
131210007,H,students_age_20_24,12.0
131210007,H,housestay,0.0
131210007,H,reformed,63.0
131210007,H,children_under_10,26.0
131210007,H,undemployed,48.0
131210017,M,worker_1st_sector,0.0
131210017,M,worker_2nd_sector,17.0
131210017,M,worker_3rd_sector,123.0
131210017,M,autonomous_or_employer,18.0
131210017,M,students_age_10_14,3.0
131210017,M,students_age_15_19,6.0
131210017,M,students_age_20_24,12.0
131210017,M,housestay,15.0
131210017,M,reformed,117.0
131210017,M,children_under_10,22.0
131210017,M,undemployed,40.0
131210017,H,worker_1st_sector,1.0
131210017,H,worker_2nd_sector,28.0
131210017,H,worker_3rd_sector,110.0
131210017,H,autonomous_or_employer,19.0
131210017,H,students_age_10_14,5.0
131210017,H,students_age_15_19,4.0
131210017,H,students_age_20_24,3.0
131210017,H,housestay,0.0
131210017,H,reformed,77.0
131210017,H,children_under_10,26.0
131210017,H,undemployed,37.0
131203016,M,worker_1st_sector,2.0
131203016,M,worker_2nd_sector,7.0
131203016,M,worker_3rd_sector,114.0
131203016,M,autonomous_or_employer,20.0
131203016,M,students_age_10_14,6.0
131203016,M,students_age_15_19,6.0
131203016,M,students_age_20_24,4.0
131203016,M,housestay,15.0
131203016,M,reformed,160.0
131203016,M,children_under_10,21.0
131203016,M,undemployed,45.0
131203016,H,worker_1st_sector,2.0
131203016,H,worker_2nd_sector,27.0
131203016,H,worker_3rd_sector,104.0
131203016,H,autonomous_or_employer,14.0
131203016,H,students_age_10_14,7.0
131203016,H,students_age_15_19,23.0
131203016,H,students_age_20_24,12.0
131203016,H,housestay,0.0
131203016,H,reformed,110.0
131203016,H,children_under_10,26.0
131203016,H,undemployed,47.0
131203029,M,worker_1st_sector,1.0
131203029,M,worker_2nd_sector,15.0
131203029,M,worker_3rd_sector,242.0
131203029,M,autonomous_or_employer,80.0
131203029,M,students_age_10_14,11.0
131203029,M,students_age_15_19,13.0
131203029,M,students_age_20_24,20.0
131203029,M,housestay,34.0
131203029,M,reformed,220.0
131203029,M,children_under_10,58.0
131203029,M,undemployed,151.0
131203029,H,worker_1st_sector,0.0
131203029,H,worker_2nd_sector,68.0
131203029,H,worker_3rd_sector,201.0
131203029,H,autonomous_or_employer,80.0
131203029,H,students_age_10_14,12.0
131203029,H,students_age_15_19,16.0
131203029,H,students_age_20_24,16.0
131203029,H,housestay,2.0
131203029,H,reformed,184.0
131203029,H,children_under_10,70.0
131203029,H,undemployed,135.0
131203014,M,worker_1st_sector,0.0
131203014,M,worker_2nd_sector,11.0
131203014,M,worker_3rd_sector,158.0
131203014,M,autonomous_or_employer,21.0
131203014,M,students_age_10_14,6.0
131203014,M,students_age_15_19,8.0
131203014,M,students_age_20_24,10.0
131203014,M,housestay,19.0
131203014,M,reformed,184.0
131203014,M,children_under_10,30.0
131203014,M,undemployed,41.0
131203014,H,worker_1st_sector,0.0
131203014,H,worker_2nd_sector,32.0
131203014,H,worker_3rd_sector,137.0
131203014,H,autonomous_or_employer,28.0
131203014,H,students_age_10_14,7.0
131203014,H,students_age_15_19,8.0
131203014,H,students_age_20_24,10.0
131203014,H,housestay,0.0
131203014,H,reformed,104.0
131203014,H,children_under_10,22.0
131203014,H,undemployed,55.0
131216010,M,worker_1st_sector,1.0
131216010,M,worker_2nd_sector,24.0
131216010,M,worker_3rd_sector,229.0
131216010,M,autonomous_or_employer,17.0
131216010,M,students_age_10_14,21.0
131216010,M,students_age_15_19,29.0
131216010,M,students_age_20_24,19.0
131216010,M,housestay,39.0
131216010,M,reformed,108.0
131216010,M,children_under_10,49.0
131216010,M,undemployed,82.0
131216010,H,worker_1st_sector,1.0
131216010,H,worker_2nd_sector,63.0
131216010,H,worker_3rd_sector,232.0
131216010,H,autonomous_or_employer,15.0
131216010,H,students_age_10_14,27.0
131216010,H,students_age_15_19,26.0
131216010,H,students_age_20_24,22.0
131216010,H,housestay,0.0
131216010,H,reformed,84.0
131216010,H,children_under_10,65.0
131216010,H,undemployed,81.0
131211002,M,worker_1st_sector,1.0
131211002,M,worker_2nd_sector,16.0
131211002,M,worker_3rd_sector,267.0
131211002,M,autonomous_or_employer,10.0
131211002,M,students_age_10_14,16.0
131211002,M,students_age_15_19,17.0
131211002,M,students_age_20_24,13.0
131211002,M,housestay,21.0
131211002,M,reformed,130.0
131211002,M,children_under_10,59.0
131211002,M,undemployed,71.0
131211002,H,worker_1st_sector,0.0
131211002,H,worker_2nd_sector,55.0
131211002,H,worker_3rd_sector,196.0
131211002,H,autonomous_or_employer,23.0
131211002,H,students_age_10_14,18.0
131211002,H,students_age_15_19,20.0
131211002,H,students_age_20_24,10.0
131211002,H,housestay,0.0
131211002,H,reformed,81.0
131211002,H,children_under_10,57.0
131211002,H,undemployed,68.0
131217040,M,worker_1st_sector,0.0
131217040,M,worker_2nd_sector,16.0
131217040,M,worker_3rd_sector,207.0
131217040,M,autonomous_or_employer,31.0
131217040,M,students_age_10_14,10.0
131217040,M,students_age_15_19,18.0
131217040,M,students_age_20_24,12.0
131217040,M,housestay,19.0
131217040,M,reformed,188.0
131217040,M,children_under_10,33.0
131217040,M,undemployed,41.0
131217040,H,worker_1st_sector,1.0
131217040,H,worker_2nd_sector,37.0
131217040,H,worker_3rd_sector,183.0
131217040,H,autonomous_or_employer,23.0
131217040,H,students_age_10_14,6.0
131217040,H,students_age_15_19,14.0
131217040,H,students_age_20_24,15.0
131217040,H,housestay,2.0
131217040,H,reformed,97.0
131217040,H,children_under_10,29.0
131217040,H,undemployed,48.0
131211027,M,worker_1st_sector,1.0
131211027,M,worker_2nd_sector,20.0
131211027,M,worker_3rd_sector,259.0
131211027,M,autonomous_or_employer,35.0
131211027,M,students_age_10_14,9.0
131211027,M,students_age_15_19,13.0
131211027,M,students_age_20_24,19.0
131211027,M,housestay,28.0
131211027,M,reformed,181.0
131211027,M,children_under_10,45.0
131211027,M,undemployed,50.0
131211027,H,worker_1st_sector,4.0
131211027,H,worker_2nd_sector,44.0
131211027,H,worker_3rd_sector,214.0
131211027,H,autonomous_or_employer,25.0
131211027,H,students_age_10_14,13.0
131211027,H,students_age_15_19,13.0
131211027,H,students_age_20_24,18.0
131211027,H,housestay,2.0
131211027,H,reformed,121.0
131211027,H,children_under_10,45.0
131211027,H,undemployed,58.0
131218015,M,worker_1st_sector,1.0
131218015,M,worker_2nd_sector,32.0
131218015,M,worker_3rd_sector,282.0
131218015,M,autonomous_or_employer,37.0
131218015,M,students_age_10_14,15.0
131218015,M,students_age_15_19,15.0
131218015,M,students_age_20_24,13.0
131218015,M,housestay,21.0
131218015,M,reformed,103.0
131218015,M,children_under_10,68.0
131218015,M,undemployed,73.0
131218015,H,worker_1st_sector,3.0
131218015,H,worker_2nd_sector,54.0
131218015,H,worker_3rd_sector,242.0
131218015,H,autonomous_or_employer,19.0
131218015,H,students_age_10_14,14.0
131218015,H,students_age_15_19,13.0
131218015,H,students_age_20_24,15.0
131218015,H,housestay,2.0
131218015,H,reformed,88.0
131218015,H,children_under_10,63.0
131218015,H,undemployed,48.0
131211016,M,worker_1st_sector,0.0
131211016,M,worker_2nd_sector,20.0
131211016,M,worker_3rd_sector,233.0
131211016,M,autonomous_or_employer,17.0
131211016,M,students_age_10_14,18.0
131211016,M,students_age_15_19,24.0
131211016,M,students_age_20_24,25.0
131211016,M,housestay,29.0
131211016,M,reformed,180.0
131211016,M,children_under_10,43.0
131211016,M,undemployed,79.0
131211016,H,worker_1st_sector,2.0
131211016,H,worker_2nd_sector,52.0
131211016,H,worker_3rd_sector,183.0
131211016,H,autonomous_or_employer,21.0
131211016,H,students_age_10_14,13.0
131211016,H,students_age_15_19,24.0
131211016,H,students_age_20_24,29.0
131211016,H,housestay,3.0
131211016,H,reformed,114.0
131211016,H,children_under_10,39.0
131211016,H,undemployed,53.0
131218013,M,worker_1st_sector,1.0
131218013,M,worker_2nd_sector,13.0
131218013,M,worker_3rd_sector,212.0
131218013,M,autonomous_or_employer,15.0
131218013,M,students_age_10_14,7.0
131218013,M,students_age_15_19,5.0
131218013,M,students_age_20_24,9.0
131218013,M,housestay,15.0
131218013,M,reformed,133.0
131218013,M,children_under_10,40.0
131218013,M,undemployed,57.0
131218013,H,worker_1st_sector,0.0
131218013,H,worker_2nd_sector,41.0
131218013,H,worker_3rd_sector,174.0
131218013,H,autonomous_or_employer,14.0
131218013,H,students_age_10_14,9.0
131218013,H,students_age_15_19,7.0
131218013,H,students_age_20_24,6.0
131218013,H,housestay,0.0
131218013,H,reformed,94.0
131218013,H,children_under_10,46.0
131218013,H,undemployed,62.0
131216016,M,worker_1st_sector,0.0
131216016,M,worker_2nd_sector,14.0
131216016,M,worker_3rd_sector,165.0
131216016,M,autonomous_or_employer,26.0
131216016,M,students_age_10_14,10.0
131216016,M,students_age_15_19,10.0
131216016,M,students_age_20_24,14.0
131216016,M,housestay,27.0
131216016,M,reformed,255.0
